,Product code_x,Bureau of Meteorology station number_x,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality_x,Date,Product code_y,Bureau of Meteorology station number_y,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality_y,Product code,Bureau of Meteorology station number,Daily global solar exposure (MJ/m*m)
0,IDCJAC0009,40913,0.0,1.0,N,2014-01-01,IDCJAC0010,40913,30.6,1.0,Y,IDCJAC0016,40913,31.2
1,IDCJAC0009,40913,0.0,1.0,N,2014-01-02,IDCJAC0010,40913,31.8,1.0,Y,IDCJAC0016,40913,23.4
2,IDCJAC0009,40913,1.0,1.0,N,2014-01-03,IDCJAC0010,40913,34.5,1.0,Y,IDCJAC0016,40913,29.6
3,IDCJAC0009,40913,0.0,1.0,N,2014-01-04,IDCJAC0010,40913,38.7,1.0,Y,IDCJAC0016,40913,30.5
4,IDCJAC0009,40913,0.0,1.0,N,2014-01-05,IDCJAC0010,40913,33.6,1.0,Y,IDCJAC0016,40913,15.7
5,IDCJAC0009,40913,0.0,1.0,N,2014-01-06,IDCJAC0010,40913,34.8,1.0,Y,IDCJAC0016,40913,18.7
6,IDCJAC0009,40913,40.2,1.0,N,2014-01-07,IDCJAC0010,40913,31.2,1.0,Y,IDCJAC0016,40913,27.2
7,IDCJAC0009,40913,0.4,1.0,N,2014-01-08,IDCJAC0010,40913,29.6,1.0,Y,IDCJAC0016,40913,22.1
8,IDCJAC0009,40913,0.2,1.0,N,2014-01-09,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,19.8
9,IDCJAC0009,40913,1.4,1.0,N,2014-01-10,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,14.0
10,IDCJAC0009,40913,0.0,1.0,N,2014-01-11,IDCJAC0010,40913,29.8,1.0,Y,IDCJAC0016,40913,22.6
11,IDCJAC0009,40913,0.0,1.0,N,2014-01-12,IDCJAC0010,40913,30.6,1.0,Y,IDCJAC0016,40913,27.5
12,IDCJAC0009,40913,0.0,1.0,N,2014-01-13,IDCJAC0010,40913,29.6,1.0,Y,IDCJAC0016,40913,24.6
13,IDCJAC0009,40913,0.0,1.0,N,2014-01-14,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,23.8
14,IDCJAC0009,40913,0.0,1.0,N,2014-01-15,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,26.4
15,IDCJAC0009,40913,0.0,1.0,N,2014-01-16,IDCJAC0010,40913,30.6,1.0,Y,IDCJAC0016,40913,25.3
16,IDCJAC0009,40913,0.2,1.0,N,2014-01-17,IDCJAC0010,40913,30.8,1.0,Y,IDCJAC0016,40913,28.8
17,IDCJAC0009,40913,0.0,1.0,N,2014-01-18,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,24.0
18,IDCJAC0009,40913,0.0,1.0,N,2014-01-19,IDCJAC0010,40913,31.8,1.0,Y,IDCJAC0016,40913,30.2
19,IDCJAC0009,40913,0.0,1.0,N,2014-01-20,IDCJAC0010,40913,33.5,1.0,Y,IDCJAC0016,40913,29.9
20,IDCJAC0009,40913,0.0,1.0,N,2014-01-21,IDCJAC0010,40913,32.9,1.0,Y,IDCJAC0016,40913,29.7
21,IDCJAC0009,40913,0.0,1.0,N,2014-01-22,IDCJAC0010,40913,35.3,1.0,Y,IDCJAC0016,40913,26.9
22,IDCJAC0009,40913,2.2,1.0,N,2014-01-23,IDCJAC0010,40913,30.1,1.0,Y,IDCJAC0016,40913,6.0
23,IDCJAC0009,40913,94.0,1.0,N,2014-01-24,IDCJAC0010,40913,29.2,1.0,Y,IDCJAC0016,40913,16.6
24,IDCJAC0009,40913,2.0,1.0,N,2014-01-25,IDCJAC0010,40913,28.7,1.0,Y,IDCJAC0016,40913,11.1
25,IDCJAC0009,40913,1.2,1.0,N,2014-01-26,IDCJAC0010,40913,28.5,1.0,Y,IDCJAC0016,40913,26.6
26,IDCJAC0009,40913,0.0,1.0,N,2014-01-27,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,22.3
27,IDCJAC0009,40913,0.0,1.0,N,2014-01-28,IDCJAC0010,40913,26.7,1.0,Y,IDCJAC0016,40913,17.4
28,IDCJAC0009,40913,0.8,1.0,N,2014-01-29,IDCJAC0010,40913,27.4,1.0,Y,IDCJAC0016,40913,18.1
29,IDCJAC0009,40913,0.2,1.0,N,2014-01-30,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,19.6
30,IDCJAC0009,40913,0.0,1.0,N,2014-01-31,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,12.0
31,IDCJAC0009,40913,0.0,1.0,N,2014-02-01,IDCJAC0010,40913,28.8,1.0,Y,IDCJAC0016,40913,22.3
32,IDCJAC0009,40913,0.0,1.0,N,2014-02-02,IDCJAC0010,40913,30.0,1.0,Y,IDCJAC0016,40913,22.9
33,IDCJAC0009,40913,1.6,1.0,N,2014-02-03,IDCJAC0010,40913,28.7,1.0,Y,IDCJAC0016,40913,20.1
34,IDCJAC0009,40913,0.6,1.0,N,2014-02-04,IDCJAC0010,40913,29.7,1.0,Y,IDCJAC0016,40913,24.0
35,IDCJAC0009,40913,0.0,1.0,N,2014-02-05,IDCJAC0010,40913,29.9,1.0,Y,IDCJAC0016,40913,23.1
36,IDCJAC0009,40913,0.2,1.0,N,2014-02-06,IDCJAC0010,40913,27.4,1.0,Y,IDCJAC0016,40913,18.4
37,IDCJAC0009,40913,0.0,1.0,N,2014-02-07,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,17.5
38,IDCJAC0009,40913,0.0,1.0,N,2014-02-08,IDCJAC0010,40913,29.2,1.0,Y,IDCJAC0016,40913,21.6
39,IDCJAC0009,40913,0.0,1.0,N,2014-02-09,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,11.3
40,IDCJAC0009,40913,0.0,1.0,N,2014-02-10,IDCJAC0010,40913,28.8,1.0,Y,IDCJAC0016,40913,18.1
41,IDCJAC0009,40913,0.0,1.0,N,2014-02-11,IDCJAC0010,40913,29.2,1.0,Y,IDCJAC0016,40913,23.6
42,IDCJAC0009,40913,0.0,1.0,N,2014-02-12,IDCJAC0010,40913,29.8,1.0,Y,IDCJAC0016,40913,22.4
43,IDCJAC0009,40913,0.0,1.0,N,2014-02-13,IDCJAC0010,40913,30.8,1.0,Y,IDCJAC0016,40913,24.0
44,IDCJAC0009,40913,,,,2014-02-14,IDCJAC0010,40913,30.0,1.0,Y,IDCJAC0016,40913,18.7
45,IDCJAC0009,40913,0.0,1.0,N,2014-02-15,IDCJAC0010,40913,31.6,1.0,Y,IDCJAC0016,40913,26.4
46,IDCJAC0009,40913,0.0,1.0,N,2014-02-16,IDCJAC0010,40913,32.6,1.0,Y,IDCJAC0016,40913,26.9
47,IDCJAC0009,40913,0.0,1.0,N,2014-02-17,IDCJAC0010,40913,34.1,1.0,Y,IDCJAC0016,40913,24.3
48,IDCJAC0009,40913,8.4,1.0,N,2014-02-18,IDCJAC0010,40913,31.3,1.0,Y,IDCJAC0016,40913,18.4
49,IDCJAC0009,40913,0.2,1.0,N,2014-02-19,IDCJAC0010,40913,31.9,1.0,Y,IDCJAC0016,40913,25.9
50,IDCJAC0009,40913,0.0,1.0,N,2014-02-20,IDCJAC0010,40913,33.4,1.0,Y,IDCJAC0016,40913,21.3
51,IDCJAC0009,40913,0.0,1.0,N,2014-02-21,IDCJAC0010,40913,34.0,1.0,Y,IDCJAC0016,40913,18.3
52,IDCJAC0009,40913,2.2,1.0,N,2014-02-22,IDCJAC0010,40913,27.4,1.0,Y,IDCJAC0016,40913,4.7
53,IDCJAC0009,40913,0.0,1.0,N,2014-02-23,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,24.4
54,IDCJAC0009,40913,1.2,1.0,N,2014-02-24,IDCJAC0010,40913,28.5,1.0,Y,IDCJAC0016,40913,20.2
55,IDCJAC0009,40913,1.4,1.0,N,2014-02-25,IDCJAC0010,40913,29.6,1.0,Y,IDCJAC0016,40913,22.5
56,IDCJAC0009,40913,0.0,1.0,N,2014-02-26,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,22.6
57,IDCJAC0009,40913,0.0,1.0,N,2014-02-27,IDCJAC0010,40913,30.7,1.0,Y,IDCJAC0016,40913,26.3
58,IDCJAC0009,40913,0.0,1.0,N,2014-02-28,IDCJAC0010,40913,30.9,1.0,Y,IDCJAC0016,40913,18.8
59,IDCJAC0009,40913,0.6,1.0,N,2014-03-01,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,22.8
60,IDCJAC0009,40913,0.0,1.0,N,2014-03-02,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,17.8
61,IDCJAC0009,40913,1.6,1.0,N,2014-03-03,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,14.7
62,IDCJAC0009,40913,4.6,1.0,N,2014-03-04,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,20.7
63,IDCJAC0009,40913,3.4,1.0,N,2014-03-05,IDCJAC0010,40913,27.9,1.0,Y,IDCJAC0016,40913,13.8
64,IDCJAC0009,40913,0.0,1.0,N,2014-03-06,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,23.7
65,IDCJAC0009,40913,0.0,1.0,N,2014-03-07,IDCJAC0010,40913,28.8,1.0,Y,IDCJAC0016,40913,15.8
66,IDCJAC0009,40913,0.2,1.0,N,2014-03-08,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,20.5
67,IDCJAC0009,40913,1.2,1.0,N,2014-03-09,IDCJAC0010,40913,28.3,1.0,Y,IDCJAC0016,40913,15.4
68,IDCJAC0009,40913,2.2,1.0,N,2014-03-10,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,21.4
69,IDCJAC0009,40913,4.6,1.0,N,2014-03-11,IDCJAC0010,40913,28.7,1.0,Y,IDCJAC0016,40913,19.9
70,IDCJAC0009,40913,0.8,1.0,N,2014-03-12,IDCJAC0010,40913,29.3,1.0,Y,IDCJAC0016,40913,20.8
71,IDCJAC0009,40913,0.0,1.0,N,2014-03-13,IDCJAC0010,40913,29.6,1.0,Y,IDCJAC0016,40913,22.5
72,IDCJAC0009,40913,0.0,1.0,N,2014-03-14,IDCJAC0010,40913,29.0,1.0,Y,IDCJAC0016,40913,19.2
73,IDCJAC0009,40913,0.6,1.0,N,2014-03-15,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,23.1
74,IDCJAC0009,40913,0.0,1.0,N,2014-03-16,IDCJAC0010,40913,32.8,1.0,Y,IDCJAC0016,40913,23.6
75,IDCJAC0009,40913,4.6,1.0,N,2014-03-17,IDCJAC0010,40913,31.8,1.0,Y,IDCJAC0016,40913,22.9
76,IDCJAC0009,40913,0.2,1.0,N,2014-03-18,IDCJAC0010,40913,32.0,1.0,Y,IDCJAC0016,40913,19.0
77,IDCJAC0009,40913,0.0,1.0,N,2014-03-19,IDCJAC0010,40913,30.6,1.0,Y,IDCJAC0016,40913,18.8
78,IDCJAC0009,40913,0.6,1.0,N,2014-03-20,IDCJAC0010,40913,30.0,1.0,Y,IDCJAC0016,40913,21.4
79,IDCJAC0009,40913,0.2,1.0,N,2014-03-21,IDCJAC0010,40913,29.0,1.0,Y,IDCJAC0016,40913,15.3
80,IDCJAC0009,40913,0.6,1.0,N,2014-03-22,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,18.9
81,IDCJAC0009,40913,0.0,1.0,N,2014-03-23,IDCJAC0010,40913,31.6,1.0,Y,IDCJAC0016,40913,20.5
82,IDCJAC0009,40913,0.0,1.0,N,2014-03-24,IDCJAC0010,40913,28.8,1.0,Y,IDCJAC0016,40913,16.2
83,IDCJAC0009,40913,22.4,1.0,N,2014-03-25,IDCJAC0010,40913,26.5,1.0,Y,IDCJAC0016,40913,7.3
84,IDCJAC0009,40913,21.6,1.0,N,2014-03-26,IDCJAC0010,40913,27.2,1.0,Y,IDCJAC0016,40913,8.8
85,IDCJAC0009,40913,5.6,1.0,N,2014-03-27,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,3.0
86,IDCJAC0009,40913,82.6,1.0,N,2014-03-28,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,10.6
87,IDCJAC0009,40913,3.2,1.0,N,2014-03-29,IDCJAC0010,40913,32.6,1.0,Y,IDCJAC0016,40913,20.0
88,IDCJAC0009,40913,0.8,1.0,N,2014-03-30,IDCJAC0010,40913,25.6,1.0,Y,IDCJAC0016,40913,3.8
89,IDCJAC0009,40913,2.2,1.0,N,2014-03-31,IDCJAC0010,40913,29.3,1.0,Y,IDCJAC0016,40913,16.8
90,IDCJAC0009,40913,0.6,1.0,N,2014-04-01,IDCJAC0010,40913,29.3,1.0,Y,IDCJAC0016,40913,20.0
91,IDCJAC0009,40913,0.0,1.0,N,2014-04-02,IDCJAC0010,40913,29.9,1.0,Y,IDCJAC0016,40913,20.0
92,IDCJAC0009,40913,0.0,1.0,N,2014-04-03,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,20.7
93,IDCJAC0009,40913,0.0,1.0,N,2014-04-04,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,17.2
94,IDCJAC0009,40913,0.0,1.0,N,2014-04-05,IDCJAC0010,40913,30.9,1.0,Y,IDCJAC0016,40913,20.6
95,IDCJAC0009,40913,0.0,1.0,N,2014-04-06,IDCJAC0010,40913,31.0,1.0,Y,IDCJAC0016,40913,17.3
96,IDCJAC0009,40913,1.8,1.0,N,2014-04-07,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,14.4
97,IDCJAC0009,40913,0.0,1.0,N,2014-04-08,IDCJAC0010,40913,27.0,1.0,Y,IDCJAC0016,40913,13.0
98,IDCJAC0009,40913,0.0,1.0,N,2014-04-09,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,17.9
99,IDCJAC0009,40913,0.0,1.0,N,2014-04-10,IDCJAC0010,40913,26.3,1.0,Y,IDCJAC0016,40913,17.0
100,IDCJAC0009,40913,0.0,1.0,N,2014-04-11,IDCJAC0010,40913,29.7,1.0,Y,IDCJAC0016,40913,19.3
101,IDCJAC0009,40913,0.0,1.0,N,2014-04-12,IDCJAC0010,40913,31.3,1.0,Y,IDCJAC0016,40913,14.9
102,IDCJAC0009,40913,0.0,1.0,N,2014-04-13,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,3.4
103,IDCJAC0009,40913,8.8,1.0,N,2014-04-14,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,8.1
104,IDCJAC0009,40913,0.0,1.0,N,2014-04-15,IDCJAC0010,40913,25.8,1.0,Y,IDCJAC0016,40913,13.4
105,IDCJAC0009,40913,0.0,1.0,N,2014-04-16,IDCJAC0010,40913,28.2,1.0,Y,IDCJAC0016,40913,18.1
106,IDCJAC0009,40913,0.0,1.0,N,2014-04-17,IDCJAC0010,40913,28.0,1.0,Y,IDCJAC0016,40913,19.3
107,IDCJAC0009,40913,0.0,1.0,N,2014-04-18,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,19.3
108,IDCJAC0009,40913,0.0,1.0,N,2014-04-19,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,19.5
109,IDCJAC0009,40913,0.0,1.0,N,2014-04-20,IDCJAC0010,40913,28.5,1.0,Y,IDCJAC0016,40913,18.9
110,IDCJAC0009,40913,0.0,1.0,N,2014-04-21,IDCJAC0010,40913,29.2,1.0,Y,IDCJAC0016,40913,18.7
111,IDCJAC0009,40913,0.0,1.0,N,2014-04-22,IDCJAC0010,40913,27.5,1.0,Y,IDCJAC0016,40913,18.7
112,IDCJAC0009,40913,0.0,1.0,N,2014-04-23,IDCJAC0010,40913,28.2,1.0,Y,IDCJAC0016,40913,18.1
113,IDCJAC0009,40913,0.0,1.0,N,2014-04-24,IDCJAC0010,40913,29.0,1.0,Y,IDCJAC0016,40913,18.3
114,IDCJAC0009,40913,0.0,1.0,N,2014-04-25,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,17.9
115,IDCJAC0009,40913,0.0,1.0,N,2014-04-26,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,16.5
116,IDCJAC0009,40913,0.0,1.0,N,2014-04-27,IDCJAC0010,40913,29.4,1.0,Y,IDCJAC0016,40913,15.8
117,IDCJAC0009,40913,2.6,1.0,N,2014-04-28,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,11.2
118,IDCJAC0009,40913,0.4,1.0,N,2014-04-29,IDCJAC0010,40913,26.0,1.0,Y,IDCJAC0016,40913,12.8
119,IDCJAC0009,40913,0.0,1.0,N,2014-04-30,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,14.6
120,IDCJAC0009,40913,4.6,1.0,N,2014-05-01,IDCJAC0010,40913,27.4,1.0,Y,IDCJAC0016,40913,14.3
121,IDCJAC0009,40913,1.2,1.0,N,2014-05-02,IDCJAC0010,40913,23.5,1.0,Y,IDCJAC0016,40913,6.2
122,IDCJAC0009,40913,13.8,1.0,N,2014-05-03,IDCJAC0010,40913,21.1,1.0,Y,IDCJAC0016,40913,15.4
123,IDCJAC0009,40913,0.2,1.0,N,2014-05-04,IDCJAC0010,40913,,,,IDCJAC0016,40913,16.3
124,IDCJAC0009,40913,0.0,1.0,N,2014-05-05,IDCJAC0010,40913,22.5,1.0,N,IDCJAC0016,40913,16.2
125,IDCJAC0009,40913,0.0,1.0,N,2014-05-06,IDCJAC0010,40913,22.4,1.0,Y,IDCJAC0016,40913,16.9
126,IDCJAC0009,40913,,,,2014-05-07,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,12.9
127,IDCJAC0009,40913,0.0,1.0,N,2014-05-08,IDCJAC0010,40913,24.2,1.0,Y,IDCJAC0016,40913,11.7
128,IDCJAC0009,40913,0.0,1.0,N,2014-05-09,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,16.0
129,IDCJAC0009,40913,0.0,1.0,N,2014-05-10,IDCJAC0010,40913,24.0,1.0,Y,IDCJAC0016,40913,9.6
130,IDCJAC0009,40913,0.2,1.0,N,2014-05-11,IDCJAC0010,40913,25.4,1.0,Y,IDCJAC0016,40913,14.6
131,IDCJAC0009,40913,0.0,1.0,N,2014-05-12,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,10.7
132,IDCJAC0009,40913,3.6,1.0,N,2014-05-13,IDCJAC0010,40913,24.8,1.0,Y,IDCJAC0016,40913,14.4
133,IDCJAC0009,40913,0.0,1.0,N,2014-05-14,IDCJAC0010,40913,23.2,1.0,Y,IDCJAC0016,40913,12.5
134,IDCJAC0009,40913,0.0,1.0,N,2014-05-15,IDCJAC0010,40913,24.8,1.0,Y,IDCJAC0016,40913,14.3
135,IDCJAC0009,40913,0.4,1.0,N,2014-05-16,IDCJAC0010,40913,23.0,1.0,Y,IDCJAC0016,40913,10.8
136,IDCJAC0009,40913,1.2,1.0,N,2014-05-17,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,13.3
137,IDCJAC0009,40913,0.6,1.0,N,2014-05-18,IDCJAC0010,40913,25.1,1.0,Y,IDCJAC0016,40913,11.3
138,IDCJAC0009,40913,0.2,1.0,N,2014-05-19,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,10.6
139,IDCJAC0009,40913,0.0,1.0,N,2014-05-20,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,11.7
140,IDCJAC0009,40913,0.0,1.0,N,2014-05-21,IDCJAC0010,40913,25.1,1.0,Y,IDCJAC0016,40913,13.7
141,IDCJAC0009,40913,1.2,1.0,N,2014-05-22,IDCJAC0010,40913,26.1,1.0,Y,IDCJAC0016,40913,11.2
142,IDCJAC0009,40913,0.0,1.0,N,2014-05-23,IDCJAC0010,40913,26.6,1.0,Y,IDCJAC0016,40913,12.3
143,IDCJAC0009,40913,0.6,1.0,N,2014-05-24,IDCJAC0010,40913,27.0,1.0,Y,IDCJAC0016,40913,14.4
144,IDCJAC0009,40913,0.0,1.0,N,2014-05-25,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,14.6
145,IDCJAC0009,40913,0.2,1.0,N,2014-05-26,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,14.5
146,IDCJAC0009,40913,0.0,1.0,N,2014-05-27,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,13.2
147,IDCJAC0009,40913,0.0,1.0,N,2014-05-28,IDCJAC0010,40913,27.9,1.0,Y,IDCJAC0016,40913,14.1
148,IDCJAC0009,40913,0.0,1.0,N,2014-05-29,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,13.4
149,IDCJAC0009,40913,0.0,1.0,N,2014-05-30,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,9.7
150,IDCJAC0009,40913,0.6,1.0,N,2014-05-31,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,10.1
151,IDCJAC0009,40913,0.4,1.0,N,2014-06-01,IDCJAC0010,40913,24.8,1.0,Y,IDCJAC0016,40913,12.3
152,IDCJAC0009,40913,0.0,1.0,N,2014-06-02,IDCJAC0010,40913,25.8,1.0,Y,IDCJAC0016,40913,13.4
153,IDCJAC0009,40913,0.0,1.0,N,2014-06-03,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,11.4
154,IDCJAC0009,40913,0.0,1.0,N,2014-06-04,IDCJAC0010,40913,25.8,1.0,Y,IDCJAC0016,40913,12.0
155,IDCJAC0009,40913,0.0,1.0,N,2014-06-05,IDCJAC0010,40913,26.1,1.0,Y,IDCJAC0016,40913,13.7
156,IDCJAC0009,40913,0.0,1.0,N,2014-06-06,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,12.7
157,IDCJAC0009,40913,0.0,1.0,N,2014-06-07,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,13.8
158,IDCJAC0009,40913,0.0,1.0,N,2014-06-08,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,11.8
159,IDCJAC0009,40913,0.0,1.0,N,2014-06-09,IDCJAC0010,40913,22.4,1.0,Y,IDCJAC0016,40913,11.6
160,IDCJAC0009,40913,0.0,1.0,N,2014-06-10,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,12.8
161,IDCJAC0009,40913,0.0,1.0,N,2014-06-11,IDCJAC0010,40913,22.8,1.0,Y,IDCJAC0016,40913,11.0
162,IDCJAC0009,40913,0.0,1.0,N,2014-06-12,IDCJAC0010,40913,23.6,1.0,Y,IDCJAC0016,40913,11.5
163,IDCJAC0009,40913,1.4,1.0,N,2014-06-13,IDCJAC0010,40913,24.1,1.0,Y,IDCJAC0016,40913,11.8
164,IDCJAC0009,40913,0.8,1.0,N,2014-06-14,IDCJAC0010,40913,21.0,1.0,Y,IDCJAC0016,40913,5.8
165,IDCJAC0009,40913,0.6,1.0,N,2014-06-15,IDCJAC0010,40913,20.6,1.0,Y,IDCJAC0016,40913,14.1
166,IDCJAC0009,40913,0.0,1.0,N,2014-06-16,IDCJAC0010,40913,21.6,1.0,Y,IDCJAC0016,40913,13.9
167,IDCJAC0009,40913,0.0,1.0,N,2014-06-17,IDCJAC0010,40913,22.9,1.0,Y,IDCJAC0016,40913,14.0
168,IDCJAC0009,40913,0.0,1.0,N,2014-06-18,IDCJAC0010,40913,24.3,1.0,Y,IDCJAC0016,40913,13.2
169,IDCJAC0009,40913,0.0,1.0,N,2014-06-19,IDCJAC0010,40913,20.3,1.0,Y,IDCJAC0016,40913,8.0
170,IDCJAC0009,40913,5.8,1.0,N,2014-06-20,IDCJAC0010,40913,22.5,1.0,Y,IDCJAC0016,40913,9.1
171,IDCJAC0009,40913,0.0,1.0,N,2014-06-21,IDCJAC0010,40913,25.6,1.0,Y,IDCJAC0016,40913,12.9
172,IDCJAC0009,40913,5.2,1.0,N,2014-06-22,IDCJAC0010,40913,24.2,1.0,Y,IDCJAC0016,40913,13.0
173,IDCJAC0009,40913,0.2,1.0,N,2014-06-23,IDCJAC0010,40913,24.1,1.0,Y,IDCJAC0016,40913,13.6
174,IDCJAC0009,40913,0.0,1.0,N,2014-06-24,IDCJAC0010,40913,20.9,1.0,Y,IDCJAC0016,40913,7.6
175,IDCJAC0009,40913,0.0,1.0,N,2014-06-25,IDCJAC0010,40913,21.8,1.0,Y,IDCJAC0016,40913,13.6
176,IDCJAC0009,40913,0.0,1.0,N,2014-06-26,IDCJAC0010,40913,24.2,1.0,Y,IDCJAC0016,40913,14.2
177,IDCJAC0009,40913,0.0,1.0,N,2014-06-27,IDCJAC0010,40913,23.6,1.0,Y,IDCJAC0016,40913,14.2
178,IDCJAC0009,40913,0.0,1.0,N,2014-06-28,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,10.6
179,IDCJAC0009,40913,1.6,1.0,N,2014-06-29,IDCJAC0010,40913,19.9,1.0,Y,IDCJAC0016,40913,14.4
180,IDCJAC0009,40913,0.2,1.0,N,2014-06-30,IDCJAC0010,40913,19.1,1.0,Y,IDCJAC0016,40913,14.1
181,IDCJAC0009,40913,0.0,1.0,N,2014-07-01,IDCJAC0010,40913,19.8,1.0,Y,IDCJAC0016,40913,14.5
182,IDCJAC0009,40913,0.0,1.0,N,2014-07-02,IDCJAC0010,40913,21.2,1.0,Y,IDCJAC0016,40913,14.1
183,IDCJAC0009,40913,0.0,1.0,N,2014-07-03,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,13.7
184,IDCJAC0009,40913,0.0,1.0,N,2014-07-04,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,12.3
185,IDCJAC0009,40913,0.4,1.0,N,2014-07-05,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,12.8
186,IDCJAC0009,40913,0.0,1.0,N,2014-07-06,IDCJAC0010,40913,20.5,1.0,Y,IDCJAC0016,40913,14.5
187,IDCJAC0009,40913,0.0,1.0,N,2014-07-07,IDCJAC0010,40913,19.9,1.0,Y,IDCJAC0016,40913,14.4
188,IDCJAC0009,40913,0.0,1.0,N,2014-07-08,IDCJAC0010,40913,21.7,1.0,Y,IDCJAC0016,40913,14.7
189,IDCJAC0009,40913,0.0,1.0,N,2014-07-09,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,14.7
190,IDCJAC0009,40913,0.0,1.0,N,2014-07-10,IDCJAC0010,40913,20.0,1.0,Y,IDCJAC0016,40913,14.7
191,IDCJAC0009,40913,0.0,1.0,N,2014-07-11,IDCJAC0010,40913,22.4,1.0,Y,IDCJAC0016,40913,15.0
192,IDCJAC0009,40913,0.0,1.0,N,2014-07-12,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,15.0
193,IDCJAC0009,40913,0.0,1.0,N,2014-07-13,IDCJAC0010,40913,21.8,1.0,Y,IDCJAC0016,40913,14.3
194,IDCJAC0009,40913,0.0,1.0,N,2014-07-14,IDCJAC0010,40913,21.4,1.0,Y,IDCJAC0016,40913,13.4
195,IDCJAC0009,40913,0.0,1.0,N,2014-07-15,IDCJAC0010,40913,20.5,1.0,Y,IDCJAC0016,40913,9.0
196,IDCJAC0009,40913,0.8,1.0,N,2014-07-16,IDCJAC0010,40913,22.0,1.0,Y,IDCJAC0016,40913,8.4
197,IDCJAC0009,40913,2.0,1.0,N,2014-07-17,IDCJAC0010,40913,22.2,1.0,Y,IDCJAC0016,40913,15.0
